INFO: [2024-11-01 13:28:53,459] p18676 {c:\Users\Maxim\OneDrive\Документы\Project IT python\FasAPI_project\capibara\.env\lib\site-packages\httpx\_client.py:1038} - HTTP Request: POST http://testserver/users/ "HTTP/1.1 200 OK"
DEBUG: [2024-11-01 13:29:22,499] p16048 {C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\asyncio\proactor_events.py:630} - Using proactor: IocpProactor
INFO: [2024-11-01 13:29:22,499] p16048 {c:\Users\Maxim\OneDrive\Документы\Project IT python\FasAPI_project\capibara\.env\lib\site-packages\httpx\_client.py:1038} - HTTP Request: POST http://testserver/users "HTTP/1.1 307 Temporary Redirect"
DEBUG: [2024-11-01 13:29:22,507] p16048 {C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\asyncio\proactor_events.py:630} - Using proactor: IocpProactor
INFO: [2024-11-01 13:29:22,513] p16048 {c:\Users\Maxim\OneDrive\Документы\Project IT python\FasAPI_project\capibara\.env\lib\site-packages\httpx\_client.py:1038} - HTTP Request: POST http://testserver/users/ "HTTP/1.1 200 OK"
DEBUG: [2024-11-01 13:30:33,948] p22968 {C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\asyncio\proactor_events.py:630} - Using proactor: IocpProactor
INFO: [2024-11-01 13:30:33,953] p22968 {c:\Users\Maxim\OneDrive\Документы\Project IT python\FasAPI_project\capibara\.env\lib\site-packages\httpx\_client.py:1038} - HTTP Request: POST http://testserver/users "HTTP/1.1 307 Temporary Redirect"
DEBUG: [2024-11-01 13:30:33,953] p22968 {C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\asyncio\proactor_events.py:630} - Using proactor: IocpProactor
INFO: [2024-11-01 13:30:33,961] p22968 {c:\Users\Maxim\OneDrive\Документы\Project IT python\FasAPI_project\capibara\.env\lib\site-packages\httpx\_client.py:1038} - HTTP Request: POST http://testserver/users/ "HTTP/1.1 200 OK"
DEBUG: [2024-11-01 13:33:16,241] p24516 {C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\asyncio\proactor_events.py:630} - Using proactor: IocpProactor
INFO: [2024-11-01 13:33:16,241] p24516 {c:\Users\Maxim\OneDrive\Документы\Project IT python\FasAPI_project\capibara\.env\lib\site-packages\httpx\_client.py:1038} - HTTP Request: GET http://testserver/users "HTTP/1.1 307 Temporary Redirect"
DEBUG: [2024-11-01 13:33:16,248] p24516 {C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.10_3.10.3056.0_x64__qbz5n2kfra8p0\lib\asyncio\proactor_events.py:630} - Using proactor: IocpProactor
INFO: [2024-11-01 13:33:16,281] p24516 {c:\Users\Maxim\OneDrive\Документы\Project IT python\FasAPI_project\capibara\.env\lib\site-packages\httpx\_client.py:1038} - HTTP Request: GET http://testserver/users/ "HTTP/1.1 200 OK"
